ts;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
06/08/20 14:00;Brindisi - Casale;;;;;53.37;14.38;;73.17;;
06/08/20 15:00;Brindisi - Casale;;;;;;;;;;
06/08/20 16:00;Brindisi - Casale;;;;;;;;;;
06/08/20 17:00;Brindisi - Casale;;;;;9.91;4.89;;93.24;;
06/08/20 18:00;Brindisi - Casale;;;;;9.02;3.65;;91.4;;
06/08/20 19:00;Brindisi - Casale;;;;;11.39;5.99;;85.56;;
06/08/20 20:00;Brindisi - Casale;;;;;7.93;2.68;;79.83;;
06/08/20 21:00;Brindisi - Casale;;;;;8.59;3.16;;74.73;;
06/08/20 22:00;Brindisi - Casale;;;;;14.52;7.74;;66.11;;
06/08/20 23:00;Brindisi - Casale;;;;;15.26;8.01;;66.27;;
07/08/20 00:00;Brindisi - Casale;;;;;15.64;7.91;;61.73;;
07/08/20 01:00;Brindisi - Casale;;12.07;9.03;;15.13;8.84;;54.44;;
07/08/20 02:00;Brindisi - Casale;;12.07;9.03;;10.53;7.27;;59.69;;
07/08/20 03:00;Brindisi - Casale;;12.07;9.03;;;;;58.15;;
07/08/20 04:00;Brindisi - Casale;;12.07;9.03;;7.46;5.24;;;;
07/08/20 05:00;Brindisi - Casale;;12.07;9.03;;7.67;5.08;;49.88;0.21;
07/08/20 06:00;Brindisi - Casale;;12.07;9.03;;9.29;7.15;;48.13;0.19;
07/08/20 07:00;Brindisi - Casale;;12.07;9.03;;10.66;7.26;;51.62;0.17;
07/08/20 08:00;Brindisi - Casale;;12.07;9.03;;13.06;8.05;;60.61;0.15;
07/08/20 09:00;Brindisi - Casale;;12.07;9.03;;20.37;8.61;;69.21;0.17;
07/08/20 10:00;Brindisi - Casale;;12.07;9.03;;43.77;12.82;;59.54;0.17;
07/08/20 11:00;Brindisi - Casale;;12.07;9.03;;62.5;16.33;;53.88;0.18;
07/08/20 12:00;Brindisi - Casale;;12.07;9.03;;80.09;20.04;;46.48;0.17;
07/08/20 13:00;Brindisi - Casale;;12.07;9.03;;66.59;17.61;;55.6;0.15;
07/08/20 14:00;Brindisi - Casale;;12.07;9.03;;;;;73.63;0.13;
07/08/20 15:00;Brindisi - Casale;;12.07;9.03;;;;;84.55;0.11;
07/08/20 16:00;Brindisi - Casale;;12.07;9.03;;4.95;3.83;;95.12;0.09;
07/08/20 17:00;Brindisi - Casale;;12.07;9.03;;3.31;2.01;;95.2;0.09;
07/08/20 18:00;Brindisi - Casale;;12.07;9.03;;3.06;2.01;;96.43;0.09;
07/08/20 19:00;Brindisi - Casale;;12.07;9.03;;6.47;5.12;;83.01;0.09;
07/08/20 20:00;Brindisi - Casale;;12.07;9.03;;5.32;4.16;;84.18;0.13;
07/08/20 21:00;Brindisi - Casale;;12.07;9.03;;6.08;5.48;;73.87;0.11;
07/08/20 22:00;Brindisi - Casale;;12.07;9.03;;11.14;9.62;;66.25;0.14;
07/08/20 23:00;Brindisi - Casale;;12.07;9.03;;4.81;3.71;;81.93;0.11;
08/08/20 00:00;Brindisi - Casale;;12.07;9.03;;4.93;3.83;;77.56;0.01;
08/08/20 01:00;Brindisi - Casale;;34.6;29.5;;10.34;8.79;;56.65;0.01;
08/08/20 02:00;Brindisi - Casale;;34.6;29.5;;10.45;8.08;;55.08;0.12;
08/08/20 03:00;Brindisi - Casale;;34.6;29.5;;;;;54.56;0.18;
08/08/20 04:00;Brindisi - Casale;;34.6;29.5;;9.78;8.14;;52.3;0.02;
08/08/20 05:00;Brindisi - Casale;;34.6;29.5;;13.31;11.32;;47.04;0.02;
08/08/20 06:00;Brindisi - Casale;;34.6;29.5;;12.95;10.85;;50.5;0.02;
08/08/20 07:00;Brindisi - Casale;;34.6;29.5;;10.71;8.41;;62.37;0.19;
08/08/20 08:00;Brindisi - Casale;;34.6;29.5;;11.03;6.83;;71.54;0.21;
08/08/20 09:00;Brindisi - Casale;;34.6;29.5;;26.42;10.07;;69.53;0.22;
08/08/20 10:00;Brindisi - Casale;;34.6;29.5;;52.93;14.37;;61.69;0.23;
08/08/20 11:00;Brindisi - Casale;;34.6;29.5;;76.27;19.05;;53.52;0.24;
08/08/20 12:00;Brindisi - Casale;;34.6;29.5;;83.6;21.98;;52.72;0.21;
08/08/20 13:00;Brindisi - Casale;;34.6;29.5;;79.22;21.46;;54.61;0.02;
08/08/20 14:00;Brindisi - Casale;;34.6;29.5;;78.66;21.47;;52.6;0.15;
08/08/20 15:00;Brindisi - Casale;;34.6;29.5;;51.28;16.34;;64.83;0.13;
08/08/20 16:00;Brindisi - Casale;;34.6;29.5;;12.14;6.92;;86.08;0.12;
08/08/20 17:00;Brindisi - Casale;;34.6;29.5;;5.77;3.69;;95.55;0.11;
08/08/20 18:00;Brindisi - Casale;;34.6;29.5;;5.65;3.97;;93.84;0.46;
08/08/20 19:00;Brindisi - Casale;;34.6;29.5;;7.53;6.34;;96.75;0.33;
08/08/20 20:00;Brindisi - Casale;;34.6;29.5;;5.01;4.02;;101.24;0.19;
08/08/20 21:00;Brindisi - Casale;;34.6;29.5;;4.69;3.74;;97.58;0.14;
08/08/20 22:00;Brindisi - Casale;;34.6;29.5;;4.15;3.11;;96.6;0.11;
08/08/20 23:00;Brindisi - Casale;;34.6;29.5;;4.38;2.99;;97.91;0.09;
09/08/20 00:00;Brindisi - Casale;;34.6;29.5;;3.56;2.53;;100.66;0.01;
09/08/20 01:00;Brindisi - Casale;;23.02;16.08;;3.83;2.96;;95.07;0.01;
09/08/20 02:00;Brindisi - Casale;;23.02;16.08;;3.91;2.84;;94.91;0.09;
09/08/20 03:00;Brindisi - Casale;;23.02;16.08;;;;;91.72;0.11;
09/08/20 04:00;Brindisi - Casale;;23.02;16.08;;5.88;4.89;;;;
09/08/20 05:00;Brindisi - Casale;;23.02;16.08;;5.44;4.51;;86.39;0.17;
09/08/20 06:00;Brindisi - Casale;;23.02;16.08;;3.55;2.62;;86.24;0.13;
09/08/20 07:00;Brindisi - Casale;;23.02;16.08;;4.35;3.04;;84.35;0.14;
09/08/20 08:00;Brindisi - Casale;;23.02;16.08;;14.68;8.51;;80.09;0.17;
09/08/20 09:00;Brindisi - Casale;;23.02;16.08;;26.24;10.03;;79.12;0.17;
09/08/20 10:00;Brindisi - Casale;;23.02;16.08;;42.66;13.64;;71.04;0.18;
09/08/20 11:00;Brindisi - Casale;;23.02;16.08;;65.33;20.63;;65.15;0.24;
09/08/20 12:00;Brindisi - Casale;;23.02;16.08;;74.39;23.55;;62.29;0.21;
09/08/20 13:00;Brindisi - Casale;;23.02;16.08;;75.71;26.96;;63.74;0.18;
09/08/20 14:00;Brindisi - Casale;;23.02;16.08;;62.11;22.35;;66.38;0.17;
09/08/20 15:00;Brindisi - Casale;;23.02;16.08;;41.97;16.38;;81.77;0.02;
09/08/20 16:00;Brindisi - Casale;;23.02;16.08;;8.77;4.08;;103.49;0.14;
09/08/20 17:00;Brindisi - Casale;;23.02;16.08;;9.56;7.18;;100.6;0.12;
09/08/20 18:00;Brindisi - Casale;;23.02;16.08;;4.09;2.83;;98.78;0.12;
09/08/20 19:00;Brindisi - Casale;;23.02;16.08;;4.04;3.31;;95.83;0.12;
09/08/20 20:00;Brindisi - Casale;;23.02;16.08;;5.15;4.01;;104.77;0.16;
09/08/20 21:00;Brindisi - Casale;;23.02;16.08;;4.05;3.63;;103.95;0.14;
09/08/20 22:00;Brindisi - Casale;;23.02;16.08;;5.06;4.54;;95.84;0.14;
09/08/20 23:00;Brindisi - Casale;;23.02;16.08;;5.14;4.14;;91.01;0.16;
10/08/20 00:00;Brindisi - Casale;;23.02;16.08;;5.87;4.79;;87.84;0.18;
10/08/20 01:00;Brindisi - Casale;;25.6;16.05;;5.49;4.51;;87.42;0.18;
10/08/20 02:00;Brindisi - Casale;;25.6;16.05;;5.65;4.55;;87.05;0.21;
10/08/20 03:00;Brindisi - Casale;;25.6;16.05;;4.29;3.41;;90.15;0.15;
10/08/20 04:00;Brindisi - Casale;;25.6;16.05;;5.02;4.34;;78.11;0.18;
10/08/20 05:00;Brindisi - Casale;;25.6;16.05;;4.68;3.03;;77.45;0.18;
10/08/20 06:00;Brindisi - Casale;;25.6;16.05;;4.81;3.06;;77.09;0.18;
10/08/20 07:00;Brindisi - Casale;;25.6;16.05;;6.56;4.88;;91.46;0.18;
10/08/20 08:00;Brindisi - Casale;;25.6;16.05;;13.56;9.42;;88.8;0.18;
10/08/20 09:00;Brindisi - Casale;;25.6;16.05;;25.55;11.85;;78.3;0.02;
10/08/20 10:00;Brindisi - Casale;;25.6;16.05;;54.68;19.86;;66.11;0.23;
10/08/20 11:00;Brindisi - Casale;;25.6;16.05;;71.24;21.31;;58.64;0.23;
10/08/20 12:00;Brindisi - Casale;;25.6;16.05;;79.6;22.91;;57.73;0.25;
10/08/20 13:00;Brindisi - Casale;;25.6;16.05;;81.92;22.18;;55.17;0.26;
10/08/20 14:00;Brindisi - Casale;;25.6;16.05;;76.43;19.01;;57.61;0.27;
10/08/20 15:00;Brindisi - Casale;;25.6;16.05;;65.93;17.87;;70.15;0.26;
10/08/20 16:00;Brindisi - Casale;;25.6;16.05;;11.31;5.31;;94.01;0.24;
10/08/20 17:00;Brindisi - Casale;;25.6;16.05;;4.94;2.98;;96.81;0.22;
