Data;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;Benzene
28/07/20 03:00;Altamura - Via Santeramo;;15;10;0.94;5.40;3.93;;98.20;
28/07/20 04:00;Altamura - Via Santeramo;;15;10;;;;;97.00;
28/07/20 05:00;Altamura - Via Santeramo;;15;10;1.22;8.99;7.09;;91.81;
28/07/20 06:00;Altamura - Via Santeramo;;15;10;4.71;32.38;25.06;;72.07;
28/07/20 07:00;Altamura - Via Santeramo;;15;10;5.14;39.51;31.50;;66.62;
28/07/20 08:00;Altamura - Via Santeramo;;15;10;6.24;42.36;32.65;;70.27;
28/07/20 09:00;Altamura - Via Santeramo;;15;10;6.84;40.33;29.72;;83.01;
28/07/20 10:00;Altamura - Via Santeramo;;15;10;3.71;23.52;17.76;;93.70;
28/07/20 11:00;Altamura - Via Santeramo;;15;10;4.54;28.24;21.19;;98.13;
28/07/20 12:00;Altamura - Via Santeramo;;15;10;6.69;35.28;24.92;;104.48;
28/07/20 13:00;Altamura - Via Santeramo;;15;10;7.15;37.20;26.13;;102.49;
28/07/20 14:00;Altamura - Via Santeramo;;15;10;3.93;21.43;15.35;;101.72;
28/07/20 15:00;Altamura - Via Santeramo;;15;10;3.75;23.09;17.27;;97.04;
28/07/20 16:00;Altamura - Via Santeramo;;15;10;8.79;40.59;27.01;;87.05;
28/07/20 17:00;Altamura - Via Santeramo;;15;10;16.16;71.10;46.14;;69.44;
28/07/20 18:00;Altamura - Via Santeramo;;15;10;18.10;81.84;53.86;;60.20;
28/07/20 19:00;Altamura - Via Santeramo;;15;10;14.91;82.43;59.33;;52.25;
28/07/20 20:00;Altamura - Via Santeramo;;15;10;4.52;59.57;52.43;;47.23;
28/07/20 21:00;Altamura - Via Santeramo;;15;10;11.46;62.78;45.02;;55.55;
28/07/20 22:00;Altamura - Via Santeramo;;15;10;4.98;45.84;38.04;;59.72;
28/07/20 23:00;Altamura - Via Santeramo;;15;10;12.91;84.08;64.02;;30.58;
29/07/20 00:00;Altamura - Via Santeramo;;15;10;1.89;30.34;27.33;;61.26;
29/07/20 01:00;Altamura - Via Santeramo;;24;16;1.51;22.31;19.90;;68.26;
29/07/20 02:00;Altamura - Via Santeramo;;24;16;1.15;10.78;8.98;;77.31;
29/07/20 03:00;Altamura - Via Santeramo;;24;16;1.11;6.16;4.45;;84.87;
29/07/20 04:00;Altamura - Via Santeramo;;24;16;1.01;6.93;5.35;;86.15;
29/07/20 05:00;Altamura - Via Santeramo;;24;16;5.12;25.30;17.38;;73.60;
29/07/20 06:00;Altamura - Via Santeramo;;24;16;21.75;92.38;58.79;;36.91;
29/07/20 07:00;Altamura - Via Santeramo;;24;16;12.33;72.82;53.70;;51.00;
29/07/20 08:00;Altamura - Via Santeramo;;24;16;5.17;34.55;26.51;;81.74;
29/07/20 09:00;Altamura - Via Santeramo;;24;16;5.70;34.11;25.26;;90.29;
29/07/20 10:00;Altamura - Via Santeramo;;24;16;7.59;35.58;23.84;;102.69;
29/07/20 11:00;Altamura - Via Santeramo;;24;16;3.76;22.54;16.71;;112.44;
29/07/20 12:00;Altamura - Via Santeramo;;24;16;4.47;28.32;21.38;;113.86;
29/07/20 13:00;Altamura - Via Santeramo;;24;16;4.28;30.41;23.75;;129.22;
29/07/20 14:00;Altamura - Via Santeramo;;24;16;2.92;18.75;14.21;;137.30;
29/07/20 15:00;Altamura - Via Santeramo;;24;16;2.54;19.10;15.15;;127.30;
29/07/20 16:00;Altamura - Via Santeramo;;24;16;5.29;35.35;27.12;;112.78;
29/07/20 17:00;Altamura - Via Santeramo;;24;16;11.76;66.08;47.84;;94.19;
29/07/20 18:00;Altamura - Via Santeramo;;24;16;11.23;68.21;50.78;;87.72;
29/07/20 19:00;Altamura - Via Santeramo;;24;16;6.47;52.23;42.13;;84.74;
29/07/20 20:00;Altamura - Via Santeramo;;24;16;3.01;46.55;41.76;;72.89;
29/07/20 21:00;Altamura - Via Santeramo;;24;16;3.58;43.19;37.54;;68.39;
29/07/20 22:00;Altamura - Via Santeramo;;24;16;3.56;46.14;40.50;;59.58;
29/07/20 23:00;Altamura - Via Santeramo;;24;16;5.66;67.07;58.14;;31.69;
30/07/20 00:00;Altamura - Via Santeramo;;24;16;26.34;124.38;83.65;;10.43;
30/07/20 01:00;Altamura - Via Santeramo;;20;14;2.94;52.91;48.20;;50.13;
30/07/20 02:00;Altamura - Via Santeramo;;20;14;1.52;19.42;17.01;;;
30/07/20 03:00;Altamura - Via Santeramo;;20;14;1.50;12.48;10.14;;95.51;
30/07/20 04:00;Altamura - Via Santeramo;;20;14;;;;;86.38;
30/07/20 05:00;Altamura - Via Santeramo;;20;14;1.51;19.47;17.08;;82.63;
30/07/20 06:00;Altamura - Via Santeramo;;20;14;2.17;45.50;42.01;;64.82;
30/07/20 07:00;Altamura - Via Santeramo;;20;14;4.65;54.30;46.97;;65.06;
30/07/20 08:00;Altamura - Via Santeramo;;20;14;3.50;34.26;28.77;;89.56;
30/07/20 09:00;Altamura - Via Santeramo;;20;14;4.16;27.73;21.26;;98.12;
30/07/20 10:00;Altamura - Via Santeramo;;20;14;4.09;27.14;20.78;;98.28;
30/07/20 11:00;Altamura - Via Santeramo;;20;14;5.83;30.99;21.96;;100.22;
30/07/20 12:00;Altamura - Via Santeramo;;20;14;7.27;36.26;25.00;;100.65;
30/07/20 13:00;Altamura - Via Santeramo;;20;14;5.88;31.68;22.57;;119.21;
30/07/20 14:00;Altamura - Via Santeramo;;20;14;2.49;18.75;14.88;;136.08;
30/07/20 15:00;Altamura - Via Santeramo;;20;14;3.93;27.43;21.31;;119.39;
30/07/20 16:00;Altamura - Via Santeramo;;20;14;6.97;40.66;29.86;;95.46;
30/07/20 17:00;Altamura - Via Santeramo;;20;14;9.06;59.92;45.83;;75.49;
30/07/20 18:00;Altamura - Via Santeramo;;20;14;17.08;89.56;63.10;;66.18;
30/07/20 19:00;Altamura - Via Santeramo;;20;14;11.25;74.92;57.43;;66.60;
30/07/20 20:00;Altamura - Via Santeramo;;20;14;7.70;83.68;71.57;;44.79;
30/07/20 21:00;Altamura - Via Santeramo;;20;14;13.71;109.07;87.68;;30.97;
30/07/20 22:00;Altamura - Via Santeramo;;20;14;5.13;58.46;50.38;;52.08;
30/07/20 23:00;Altamura - Via Santeramo;;20;14;2.41;30.89;27.09;;66.54;
31/07/20 00:00;Altamura - Via Santeramo;;20;14;2.38;32.39;28.62;;74.85;
31/07/20 01:00;Altamura - Via Santeramo;;26;16;2.06;20.05;16.83;;77.61;
31/07/20 02:00;Altamura - Via Santeramo;;26;16;1.40;9.80;7.62;;82.72;
31/07/20 03:00;Altamura - Via Santeramo;;26;16;1.35;6.56;4.47;;89.51;
31/07/20 04:00;Altamura - Via Santeramo;;26;16;1.85;12.89;10.02;;80.68;
31/07/20 05:00;Altamura - Via Santeramo;;26;16;2.99;30.76;26.06;;63.69;
31/07/20 06:00;Altamura - Via Santeramo;;26;16;2.68;39.62;35.36;;59.95;
31/07/20 07:00;Altamura - Via Santeramo;;26;16;39.62;141.05;79.98;;16.38;
31/07/20 08:00;Altamura - Via Santeramo;;26;16;19.74;94.62;64.10;;42.66;
31/07/20 09:00;Altamura - Via Santeramo;;26;16;6.70;41.73;31.33;;88.19;
31/07/20 10:00;Altamura - Via Santeramo;;26;16;4.85;28.16;20.64;;102.35;
31/07/20 11:00;Altamura - Via Santeramo;;26;16;3.81;27.84;21.91;;119.90;
31/07/20 12:00;Altamura - Via Santeramo;;26;16;6.25;50.34;40.59;;131.39;
31/07/20 13:00;Altamura - Via Santeramo;;26;16;5.09;39.72;31.79;;136.28;
31/07/20 14:00;Altamura - Via Santeramo;;26;16;3.49;26.36;20.93;;135.24;
31/07/20 15:00;Altamura - Via Santeramo;;26;16;2.94;24.11;19.53;;127.99;
31/07/20 16:00;Altamura - Via Santeramo;;26;16;7.94;50.59;38.25;;103.78;
31/07/20 17:00;Altamura - Via Santeramo;;26;16;10.74;68.07;51.39;;88.96;
31/07/20 18:00;Altamura - Via Santeramo;;26;16;7.87;53.86;41.63;;101.40;
31/07/20 19:00;Altamura - Via Santeramo;;26;16;5.20;53.61;45.45;;88.79;
31/07/20 20:00;Altamura - Via Santeramo;;26;16;6.15;66.40;56.74;;71.68;
31/07/20 21:00;Altamura - Via Santeramo;;26;16;2.41;37.48;33.65;;83.69;
31/07/20 22:00;Altamura - Via Santeramo;;26;16;1.99;33.60;30.43;;78.81;
31/07/20 23:00;Altamura - Via Santeramo;;26;16;1.51;11.19;8.84;;99.31;
01/08/20 00:00;Altamura - Via Santeramo;;26;16;1.41;10.23;8.04;;101.72;
01/08/20 01:00;Altamura - Via Santeramo;;27;18;1.42;10.13;7.93;;106.83;
01/08/20 02:00;Altamura - Via Santeramo;;27;18;1.26;8.24;6.28;;;
01/08/20 03:00;Altamura - Via Santeramo;;27;18;1.13;8.38;6.61;;103.84;
01/08/20 04:00;Altamura - Via Santeramo;;27;18;;;;;105.49;
01/08/20 05:00;Altamura - Via Santeramo;;27;18;1.37;12.22;10.09;;99.53;
01/08/20 06:00;Altamura - Via Santeramo;;27;18;3.59;30.98;25.36;;73.97;
01/08/20 07:00;Altamura - Via Santeramo;;27;18;3.42;29.04;23.70;;75.90;
01/08/20 08:00;Altamura - Via Santeramo;;27;18;2.91;25.39;20.85;;87.37;
01/08/20 09:00;Altamura - Via Santeramo;;27;18;2.74;23.78;19.49;;100.13;
01/08/20 10:00;Altamura - Via Santeramo;;27;18;4.21;34.02;27.45;;99.07;
01/08/20 11:00;Altamura - Via Santeramo;;27;18;4.95;36.42;28.71;;109.58;
01/08/20 12:00;Altamura - Via Santeramo;;27;18;3.88;33.45;27.38;;114.98;
01/08/20 13:00;Altamura - Via Santeramo;;27;18;3.23;26.37;21.32;;125.60;
01/08/20 14:00;Altamura - Via Santeramo;;27;18;2.13;15.08;11.76;;137.87;
01/08/20 15:00;Altamura - Via Santeramo;;27;18;2.79;19.43;15.09;;126.03;
01/08/20 16:00;Altamura - Via Santeramo;;27;18;3.29;22.71;17.60;;114.24;
01/08/20 17:00;Altamura - Via Santeramo;;27;18;3.79;28.58;22.68;;94.32;
01/08/20 18:00;Altamura - Via Santeramo;;27;18;4.30;33.26;26.55;;88.32;
01/08/20 19:00;Altamura - Via Santeramo;;27;18;2.30;25.09;21.48;;98.24;
01/08/20 20:00;Altamura - Via Santeramo;;27;18;5.51;58.36;49.71;;67.98;
01/08/20 21:00;Altamura - Via Santeramo;;27;18;3.51;43.87;38.33;;67.44;
01/08/20 22:00;Altamura - Via Santeramo;;27;18;2.22;23.72;20.23;;73.78;
01/08/20 23:00;Altamura - Via Santeramo;;27;18;1.76;15.12;12.38;;84.67;
02/08/20 00:00;Altamura - Via Santeramo;;27;18;1.45;12.64;10.37;;93.99;
02/08/20 01:00;Altamura - Via Santeramo;;16;12;1.42;11.15;8.93;;98.87;
02/08/20 02:00;Altamura - Via Santeramo;;16;12;1.22;9.83;7.93;;97.85;
02/08/20 03:00;Altamura - Via Santeramo;;16;12;1.15;8.13;6.34;;99.24;
02/08/20 04:00;Altamura - Via Santeramo;;16;12;1.10;6.47;4.76;;108.69;
02/08/20 05:00;Altamura - Via Santeramo;;16;12;1.18;6.48;4.64;;113.90;
02/08/20 06:00;Altamura - Via Santeramo;;16;12;1.19;8.08;6.23;;107.86;
02/08/20 07:00;Altamura - Via Santeramo;;16;12;1.49;11.58;9.25;;97.95;
02/08/20 08:00;Altamura - Via Santeramo;;16;12;2.01;14.32;11.20;;95.95;
02/08/20 09:00;Altamura - Via Santeramo;;16;12;2.25;15.96;12.45;;94.49;
02/08/20 10:00;Altamura - Via Santeramo;;16;12;2.48;16.58;12.73;;95.58;
02/08/20 11:00;Altamura - Via Santeramo;;16;12;3.01;18.65;13.98;;93.92;
02/08/20 12:00;Altamura - Via Santeramo;;16;12;2.48;15.93;12.08;;96.74;
02/08/20 13:00;Altamura - Via Santeramo;;16;12;2.61;14.60;10.55;;94.20;
02/08/20 14:00;Altamura - Via Santeramo;;16;12;1.85;7.19;4.36;;98.80;
02/08/20 15:00;Altamura - Via Santeramo;;16;12;1.62;7.41;4.91;;97.57;
02/08/20 16:00;Altamura - Via Santeramo;;16;12;1.91;10.89;7.93;;94.99;
02/08/20 17:00;Altamura - Via Santeramo;;16;12;2.47;13.50;9.67;;92.72;
02/08/20 18:00;Altamura - Via Santeramo;;16;12;4.45;27.67;20.76;;82.52;
02/08/20 19:00;Altamura - Via Santeramo;;16;12;4.32;34.67;27.93;;78.18;
02/08/20 20:00;Altamura - Via Santeramo;;16;12;3.70;43.39;37.55;;70.71;
02/08/20 21:00;Altamura - Via Santeramo;;16;12;2.47;36.89;32.97;;69.53;
02/08/20 22:00;Altamura - Via Santeramo;;16;12;2.66;36.87;32.67;;64.63;
02/08/20 23:00;Altamura - Via Santeramo;;16;12;4.12;57.25;50.73;;42.40;
03/08/20 00:00;Altamura - Via Santeramo;;16;12;7.38;73.59;62.01;;28.48;
03/08/20 01:00;Altamura - Via Santeramo;;26;16;2.30;39.12;35.44;;52.56;
03/08/20 02:00;Altamura - Via Santeramo;;26;16;1.83;27.02;24.12;;;
03/08/20 03:00;Altamura - Via Santeramo;;26;16;1.34;11.68;9.58;;80.07;
03/08/20 04:00;Altamura - Via Santeramo;;26;16;;;;;79.99;
03/08/20 05:00;Altamura - Via Santeramo;;26;16;3.29;20.20;15.09;;73.27;
03/08/20 06:00;Altamura - Via Santeramo;;26;16;9.67;47.21;32.24;;59.73;
03/08/20 07:00;Altamura - Via Santeramo;;26;16;7.10;39.80;28.80;;66.04;
03/08/20 08:00;Altamura - Via Santeramo;;26;16;11.24;47.15;29.79;;75.25;
03/08/20 09:00;Altamura - Via Santeramo;;26;16;8.15;40.78;28.16;;83.30;
03/08/20 10:00;Altamura - Via Santeramo;;26;16;10.37;46.54;30.52;;86.37;
03/08/20 11:00;Altamura - Via Santeramo;;26;16;8.57;42.25;28.99;;99.07;
03/08/20 12:00;Altamura - Via Santeramo;;26;16;9.18;45.57;31.37;;102.64;
03/08/20 13:00;Altamura - Via Santeramo;;26;16;8.10;40.67;28.13;;103.39;
03/08/20 14:00;Altamura - Via Santeramo;;26;16;4.30;21.41;14.76;;108.71;
03/08/20 15:00;Altamura - Via Santeramo;;26;16;6.07;26.06;16.69;;99.54;
03/08/20 16:00;Altamura - Via Santeramo;;26;16;8.51;33.42;20.29;;89.06;
03/08/20 17:00;Altamura - Via Santeramo;;26;16;11.78;45.67;27.49;;73.51;
03/08/20 18:00;Altamura - Via Santeramo;;26;16;16.90;58.55;32.50;;51.63;
03/08/20 19:00;Altamura - Via Santeramo;;26;16;20.25;67.17;35.97;;43.28;
03/08/20 20:00;Altamura - Via Santeramo;;26;16;15.88;53.51;29.05;;40.83;
03/08/20 21:00;Altamura - Via Santeramo;;26;16;10.62;38.82;22.44;;42.64;
03/08/20 22:00;Altamura - Via Santeramo;;26;16;8.50;29.40;16.30;;44.13;
03/08/20 23:00;Altamura - Via Santeramo;;26;16;4.80;19.60;12.18;;44.08;
04/08/20 00:00;Altamura - Via Santeramo;;26;16;4.59;18.02;10.93;;41.61;
04/08/20 01:00;Altamura - Via Santeramo;;25;12;2.56;13.69;9.72;;46.79;
04/08/20 02:00;Altamura - Via Santeramo;;25;12;1.30;7.93;5.91;;56.34;
04/08/20 03:00;Altamura - Via Santeramo;;25;12;1.34;11.58;9.49;;63.37;
04/08/20 04:00;Altamura - Via Santeramo;;25;12;1.39;14.30;12.13;;56.66;
04/08/20 05:00;Altamura - Via Santeramo;;25;12;1.39;10.84;8.68;;58.48;
04/08/20 06:00;Altamura - Via Santeramo;;25;12;3.53;26.96;21.45;;51.01;
04/08/20 07:00;Altamura - Via Santeramo;;25;12;9.62;51.06;36.17;;33.45;
04/08/20 08:00;Altamura - Via Santeramo;;25;12;16.16;65.36;40.42;;27.79;
04/08/20 09:00;Altamura - Via Santeramo;;25;12;22.37;66.88;32.45;;40.86;
04/08/20 10:00;Altamura - Via Santeramo;;25;12;13.48;45.85;25.07;;57.63;
04/08/20 11:00;Altamura - Via Santeramo;;25;12;15.83;54.52;30.12;;54.47;
04/08/20 12:00;Altamura - Via Santeramo;;25;12;14.90;49.27;26.32;;60.63;
04/08/20 13:00;Altamura - Via Santeramo;;25;12;11.07;37.86;20.79;;67.81;
04/08/20 14:00;Altamura - Via Santeramo;;25;12;3.04;16.42;11.70;;69.81;
04/08/20 15:00;Altamura - Via Santeramo;;25;12;7.91;33.08;20.87;;57.45;
04/08/20 16:00;Altamura - Via Santeramo;;25;12;11.37;42.68;25.15;;48.34;
04/08/20 17:00;Altamura - Via Santeramo;;25;12;16.92;61.47;35.37;;45.49;
04/08/20 18:00;Altamura - Via Santeramo;;25;12;12.93;55.69;35.72;;48.50;
04/08/20 19:00;Altamura - Via Santeramo;;25;12;4.99;33.98;26.22;;52.06;
04/08/20 20:00;Altamura - Via Santeramo;;25;12;12.61;62.83;43.31;;39.55;
04/08/20 21:00;Altamura - Via Santeramo;;25;12;4.13;32.19;25.75;;50.24;
04/08/20 22:00;Altamura - Via Santeramo;;25;12;2.95;23.88;19.28;;53.14;
04/08/20 23:00;Altamura - Via Santeramo;;25;12;1.99;14.36;11.27;;64.65;
05/08/20 00:00;Altamura - Via Santeramo;;25;12;1.87;14.25;11.33;;64.64;
05/08/20 01:00;Altamura - Via Santeramo;;15;6;1.52;11.59;9.23;;67.41;
05/08/20 02:00;Altamura - Via Santeramo;;15;6;1.33;9.58;7.51;;;
05/08/20 03:00;Altamura - Via Santeramo;;15;6;1.25;7.77;5.82;;;
05/08/20 04:00;Altamura - Via Santeramo;;15;6;;;;;;
05/08/20 05:00;Altamura - Via Santeramo;;15;6;1.46;9.70;7.43;;;
05/08/20 06:00;Altamura - Via Santeramo;;15;6;2.93;22.71;18.13;;;
05/08/20 07:00;Altamura - Via Santeramo;;15;6;3.20;21.11;16.14;;;
05/08/20 08:00;Altamura - Via Santeramo;;15;6;4.05;21.46;15.18;;;
05/08/20 09:00;Altamura - Via Santeramo;;15;6;3.30;17.27;12.16;;;
05/08/20 10:00;Altamura - Via Santeramo;;15;6;3.00;15.79;11.14;;;
05/08/20 11:00;Altamura - Via Santeramo;;15;6;3.72;17.87;12.11;;;
05/08/20 12:00;Altamura - Via Santeramo;;15;6;3.67;19.51;13.83;;83.97;
05/08/20 13:00;Altamura - Via Santeramo;;15;6;3.63;19.65;14.03;;83.83;
05/08/20 14:00;Altamura - Via Santeramo;;15;6;4.51;23.26;16.27;;84.24;
05/08/20 15:00;Altamura - Via Santeramo;;15;6;1.76;14.50;11.75;;77.21;
05/08/20 16:00;Altamura - Via Santeramo;;15;6;1.78;15.80;13.01;;73.57;
05/08/20 17:00;Altamura - Via Santeramo;;15;6;3.52;25.08;19.60;;60.14;
05/08/20 18:00;Altamura - Via Santeramo;;15;6;6.27;39.63;29.90;;47.52;
05/08/20 19:00;Altamura - Via Santeramo;;15;6;7.02;47.60;36.68;;42.35;
05/08/20 20:00;Altamura - Via Santeramo;;15;6;12.85;66.29;46.39;;33.16;
05/08/20 21:00;Altamura - Via Santeramo;;15;6;2.38;25.75;22.01;;50.40;
05/08/20 22:00;Altamura - Via Santeramo;;15;6;1.34;15.81;13.70;;53.44;
05/08/20 23:00;Altamura - Via Santeramo;;15;6;0.96;12.18;10.66;;55.97;
06/08/20 00:00;Altamura - Via Santeramo;;15;6;1.38;14.78;12.61;;49.22;
06/08/20 01:00;Altamura - Via Santeramo;;9;6;0.89;9.13;7.74;;51.11;
06/08/20 02:00;Altamura - Via Santeramo;;9;6;0.74;7.57;6.41;;61.65;
06/08/20 03:00;Altamura - Via Santeramo;;9;6;0.74;6.87;5.72;;55.53;
06/08/20 04:00;Altamura - Via Santeramo;;9;6;0.74;5.96;4.81;;58.91;
06/08/20 05:00;Altamura - Via Santeramo;;9;6;0.56;7.60;6.71;;59.95;
06/08/20 06:00;Altamura - Via Santeramo;;9;6;1.34;13.35;11.25;;52.72;
06/08/20 07:00;Altamura - Via Santeramo;;9;6;2.53;16.96;13.02;;49.06;
06/08/20 08:00;Altamura - Via Santeramo;;9;6;4.08;20.27;13.95;;53.01;
06/08/20 09:00;Altamura - Via Santeramo;;9;6;3.55;21.43;15.92;;69.92;
06/08/20 10:00;Altamura - Via Santeramo;;9;6;5.68;32.12;23.31;;58.64;
06/08/20 11:00;Altamura - Via Santeramo;;9;6;4.62;26.44;19.27;;67.39;
06/08/20 12:00;Altamura - Via Santeramo;;9;6;4.10;25.93;19.56;;75.69;
06/08/20 13:00;Altamura - Via Santeramo;;9;6;3.21;20.76;15.78;;83.66;
06/08/20 14:00;Altamura - Via Santeramo;;9;6;2.19;13.74;10.33;;90.27;
06/08/20 15:00;Altamura - Via Santeramo;;9;6;2.73;18.42;14.18;;90.59;
06/08/20 16:00;Altamura - Via Santeramo;;9;6;3.97;24.24;18.07;;88.14;
06/08/20 17:00;Altamura - Via Santeramo;;9;6;4.38;29.45;22.64;;77.65;
06/08/20 18:00;Altamura - Via Santeramo;;9;6;7.20;47.52;36.33;;66.46;
06/08/20 19:00;Altamura - Via Santeramo;;9;6;6.69;49.50;39.07;;54.63;
06/08/20 20:00;Altamura - Via Santeramo;;9;6;5.15;42.57;34.54;;53.43;
06/08/20 21:00;Altamura - Via Santeramo;;9;6;3.13;27.85;22.96;;52.52;
06/08/20 22:00;Altamura - Via Santeramo;;9;6;1.81;17.87;15.03;;59.31;
06/08/20 23:00;Altamura - Via Santeramo;;9;6;1.37;13.19;11.04;;53.98;
07/08/20 00:00;Altamura - Via Santeramo;;9;6;1.57;12.29;9.85;;61.73;
07/08/20 01:00;Altamura - Via Santeramo;;14;11;1.10;8.65;6.94;;63.35;
07/08/20 02:00;Altamura - Via Santeramo;;14;11;0.87;6.49;5.14;;;
07/08/20 03:00;Altamura - Via Santeramo;;14;11;0.72;6.67;5.54;;58.29;
07/08/20 04:00;Altamura - Via Santeramo;;14;11;;;;;58.50;
07/08/20 05:00;Altamura - Via Santeramo;;14;11;0.84;8.10;6.78;;56.09;
07/08/20 06:00;Altamura - Via Santeramo;;14;11;1.56;14.56;12.12;;46.53;
07/08/20 07:00;Altamura - Via Santeramo;;14;11;2.72;18.62;14.39;;49.05;
07/08/20 08:00;Altamura - Via Santeramo;;14;11;3.97;22.63;16.48;;62.35;
07/08/20 09:00;Altamura - Via Santeramo;;14;11;3.53;22.05;16.57;;70.95;
07/08/20 10:00;Altamura - Via Santeramo;;14;11;3.94;24.53;18.42;;74.23;
07/08/20 11:00;Altamura - Via Santeramo;;14;11;5.02;28.86;21.07;;77.67;
07/08/20 12:00;Altamura - Via Santeramo;;14;11;3.96;27.65;21.49;;84.05;
07/08/20 13:00;Altamura - Via Santeramo;;14;11;2.87;23.03;18.54;;85.01;
07/08/20 14:00;Altamura - Via Santeramo;;14;11;1.40;13.39;11.20;;85.61;
07/08/20 15:00;Altamura - Via Santeramo;;14;11;1.96;22.89;19.79;;69.28;
07/08/20 16:00;Altamura - Via Santeramo;;14;11;2.33;29.17;25.50;;56.76;
07/08/20 17:00;Altamura - Via Santeramo;;14;11;4.27;39.60;32.91;;50.30;
07/08/20 18:00;Altamura - Via Santeramo;;14;11;5.35;49.79;41.42;;43.71;
07/08/20 19:00;Altamura - Via Santeramo;;14;11;6.77;46.56;36.02;;36.04;
07/08/20 20:00;Altamura - Via Santeramo;;14;11;10.32;61.32;45.30;;23.32;
07/08/20 21:00;Altamura - Via Santeramo;;14;11;4.69;38.07;30.76;;40.74;
07/08/20 22:00;Altamura - Via Santeramo;;14;11;1.53;19.57;17.15;;59.93;
07/08/20 23:00;Altamura - Via Santeramo;;14;11;1.41;14.01;11.81;;71.04;
08/08/20 00:00;Altamura - Via Santeramo;;14;11;1.30;11.77;9.73;;70.65;
08/08/20 01:00;Altamura - Via Santeramo;;16;10;1.15;10.55;8.76;;69.32;
08/08/20 02:00;Altamura - Via Santeramo;;16;10;1.09;8.82;7.11;;72.70;
08/08/20 03:00;Altamura - Via Santeramo;;16;10;0.92;8.06;6.62;;75.52;
08/08/20 04:00;Altamura - Via Santeramo;;16;10;0.93;6.97;5.53;;76.80;
08/08/20 05:00;Altamura - Via Santeramo;;16;10;0.88;7.72;6.34;;69.87;
08/08/20 06:00;Altamura - Via Santeramo;;16;10;2.58;19.72;15.70;;55.73;
08/08/20 07:00;Altamura - Via Santeramo;;16;10;2.15;16.90;13.55;;59.88;
08/08/20 08:00;Altamura - Via Santeramo;;16;10;3.51;22.81;17.36;;69.61;
08/08/20 09:00;Altamura - Via Santeramo;;16;10;3.76;24.22;18.39;;77.92;
08/08/20 10:00;Altamura - Via Santeramo;;16;10;3.64;25.97;20.30;;77.36;
08/08/20 11:00;Altamura - Via Santeramo;;16;10;4.33;30.02;23.28;;80.26;
08/08/20 12:00;Altamura - Via Santeramo;;16;10;5.24;34.14;25.99;;82.61;
08/08/20 13:00;Altamura - Via Santeramo;;16;10;4.69;29.67;22.39;;85.65;
08/08/20 14:00;Altamura - Via Santeramo;;16;10;2.03;13.23;10.07;;94.49;
08/08/20 15:00;Altamura - Via Santeramo;;16;10;1.82;13.47;10.63;;95.80;
08/08/20 16:00;Altamura - Via Santeramo;;16;10;4.00;23.20;17.00;;90.70;
08/08/20 17:00;Altamura - Via Santeramo;;16;10;8.29;45.93;33.08;;78.53;
08/08/20 18:00;Altamura - Via Santeramo;;16;10;5.21;38.29;30.18;;86.92;
08/08/20 19:00;Altamura - Via Santeramo;;16;10;4.75;43.26;35.82;;76.05;
08/08/20 20:00;Altamura - Via Santeramo;;16;10;3.12;36.30;31.39;;74.01;
08/08/20 21:00;Altamura - Via Santeramo;;16;10;2.43;28.44;24.62;;77.31;
08/08/20 22:00;Altamura - Via Santeramo;;16;10;1.60;18.08;15.56;;82.36;
08/08/20 23:00;Altamura - Via Santeramo;;16;10;1.30;15.10;13.05;;78.61;
09/08/20 00:00;Altamura - Via Santeramo;;16;10;1.04;13.50;11.85;;73.25;
09/08/20 01:00;Altamura - Via Santeramo;;17;13;0.94;10.08;8.60;;77.02;
09/08/20 02:00;Altamura - Via Santeramo;;17;13;0.82;7.99;6.70;;;
09/08/20 03:00;Altamura - Via Santeramo;;17;13;0.80;6.29;5.05;;92.35;
09/08/20 04:00;Altamura - Via Santeramo;;17;13;;;;;89.20;
09/08/20 05:00;Altamura - Via Santeramo;;17;13;0.66;5.47;4.45;;85.72;
09/08/20 06:00;Altamura - Via Santeramo;;17;13;0.97;8.85;7.34;;77.65;
09/08/20 07:00;Altamura - Via Santeramo;;17;13;1.32;11.44;9.37;;80.42;
09/08/20 08:00;Altamura - Via Santeramo;;17;13;2.26;16.67;13.15;;84.49;
09/08/20 09:00;Altamura - Via Santeramo;;17;13;2.67;19.55;15.40;;89.50;
09/08/20 10:00;Altamura - Via Santeramo;;17;13;2.19;18.02;14.61;;95.58;
09/08/20 11:00;Altamura - Via Santeramo;;17;13;2.95;21.01;16.43;;98.03;
09/08/20 12:00;Altamura - Via Santeramo;;17;13;2.49;17.64;13.77;;103.07;
09/08/20 13:00;Altamura - Via Santeramo;;17;13;1.85;13.68;10.79;;104.90;
09/08/20 14:00;Altamura - Via Santeramo;;17;13;0.93;6.51;5.07;;110.96;
09/08/20 15:00;Altamura - Via Santeramo;;17;13;1.14;9.14;7.36;;108.09;
09/08/20 16:00;Altamura - Via Santeramo;;17;13;1.46;11.41;9.14;;108.30;
09/08/20 17:00;Altamura - Via Santeramo;;17;13;1.91;15.14;12.16;;108.10;
09/08/20 18:00;Altamura - Via Santeramo;;17;13;2.44;21.64;17.82;;102.93;
09/08/20 19:00;Altamura - Via Santeramo;;17;13;1.70;21.19;18.50;;96.19;
